run_id,order_index,block,model,provider,route,requested_model_id,profile_id,profile_text,burden_level,scenario_text,repetition
CAN_COMP_0716,716,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P16,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0717,717,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0718,718,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P17,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0719,719,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P12,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0720,720,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P11,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0721,721,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P27,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0722,722,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P11,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0723,723,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P05,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0724,724,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P21,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0725,725,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P18,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0726,726,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0727,727,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P24,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0728,728,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P03,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0729,729,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P08,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0730,730,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P12,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0731,731,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P16,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0732,732,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P01,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0733,733,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P02,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0734,734,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P04,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0735,735,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P19,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0736,736,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P10,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0737,737,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P08,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0738,738,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0739,739,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P25,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0740,740,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P02,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0741,741,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P22,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0742,742,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P23,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0743,743,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P19,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0744,744,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P09,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0745,745,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P26,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0746,746,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P21,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0747,747,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P06,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0748,748,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P22,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0749,749,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P01,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0750,750,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P10,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0751,751,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P27,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0752,752,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P15,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0753,753,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P17,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0754,754,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P23,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0755,755,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P06,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0756,756,comp,Kimi K2.6,Moonshot,openrouter,moonshotai/kimi-k2.6-20260420,P07,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0757,757,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P20,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0758,758,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P24,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0759,759,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P16,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0760,760,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P12,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0761,761,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P18,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0762,762,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P12,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0763,763,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P27,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0764,764,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P03,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works full-time in a job that does not allow time off easily. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0765,765,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P26,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0766,766,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P25,"A 35-year-old woman living in a suburban area. Her household income is about $100,000 per year. She has a high school education. She is self-employed and controls her own schedule. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0767,767,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P06,"A 35-year-old woman living in a suburban area. Her household income is about $20,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor and can get appointments easily. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
CAN_COMP_0768,768,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P13,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She does not have a regular doctor or health clinic. Her trust in public health authorities is medium.",high,"The person must register in person at a designated public health center. The person must bring income verification and proof of residency. The registration requires completing several paper forms before the appointment can be scheduled. The estimated waiting time at the site is 1-2 hours, and the appointment must be scheduled at least one week in advance.",1
CAN_COMP_0769,769,comp,Qwen3.7 Plus,Qwen,dashscope,qwen3.7-plus,P14,"A 35-year-old woman living in a suburban area. Her household income is about $55,000 per year. She has a high school education. She works part-time with somewhat flexible hours. She has a 3-year-old child. She has a regular doctor but the clinic is far from her home. Her trust in public health authorities is medium.",low,"The person can schedule the vaccination appointment online. The appointment is available at a nearby pharmacy with extended evening and weekend hours. No documentation is required beyond a standard identification card. The appointment can be confirmed immediately, and the estimated total time required, including check-in and vaccination, is about 15 minutes.",1
