run_id,model,provider,api_model,json_valid,score_valid,non_refusal,willingness,rationale,raw_output,error,timestamp_utc
RUN01124,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The process is extremely convenient, which is the most important factor for me. The nearby location and flexible evening/weekend hours make it easy to schedule around my part-time job and childcare needs. Since it's so quick and simple, I am very likely to get it done.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient, which is the most important factor for me. The nearby location and flexible evening/weekend hours make it easy to schedule around my part-time job and childcare needs. Since it's so quick and simple, I am very likely to get it done.""
}
```",,2026-06-02T14:10:45.918735+00:00
RUN01125,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The process is extremely convenient, which is the most important factor for me. The nearby location and flexible evening/weekend hours make it easy to schedule around my part-time job and childcare needs. Since it's so quick and simple, I am very likely to get it done.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient, which is the most important factor for me. The nearby location and flexible evening/weekend hours make it easy to schedule around my part-time job and childcare needs. Since it's so quick and simple, I am very likely to get it done.""
}
```",,2026-06-02T14:11:01.312198+00:00
RUN01126,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The process requires two separate in-person trips, which is a significant burden given my need to arrange childcare and take unpaid time off work. The long wait times and extensive paperwork make it very difficult to manage with a young child and a tight budget. The logistical and financial costs are likely too high for me to proceed.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The process requires two separate in-person trips, which is a significant burden given my need to arrange childcare and take unpaid time off work. The long wait times and extensive paperwork make it very difficult to manage with a young child and a tight budget. The logistical and financial costs are likely too high for me to proceed.""
}
```",,2026-06-02T14:11:18.282358+00:00
RUN01127,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The process is too burdensome given my situation. Taking multiple long trips to a public health center requires arranging childcare and taking unpaid time off work, which is very difficult on my income. The long wait time and extensive paperwork for just the registration step make it feel almost impossible to manage.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The process is too burdensome given my situation. Taking multiple long trips to a public health center requires arranging childcare and taking unpaid time off work, which is very difficult on my income. The long wait time and extensive paperwork for just the registration step make it feel almost impossible to manage.""
}
```",,2026-06-02T14:11:33.958254+00:00
RUN01128,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The process requires two separate in-person trips, which is a significant burden given my need to arrange childcare and take unpaid time off work. The long wait times and extensive paperwork make it very difficult to manage with a young child and a tight budget. The logistical and financial costs are likely too high for me to proceed.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The process requires two separate in-person trips, which is a significant burden given my need to arrange childcare and take unpaid time off work. The long wait times and extensive paperwork make it very difficult to manage with a young child and a tight budget. The logistical and financial costs are likely too high for me to proceed.""
}
```",,2026-06-02T14:11:51.357150+00:00
RUN01129,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The process requires two separate in-person trips, which is a significant burden given my need to arrange childcare and take unpaid time off work. The long wait times and extensive paperwork make it very difficult to manage with a young child and a tight budget. The logistical and financial costs are likely too high for me to proceed.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The process requires two separate in-person trips, which is a significant burden given my need to arrange childcare and take unpaid time off work. The long wait times and extensive paperwork make it very difficult to manage with a young child and a tight budget. The logistical and financial costs are likely too high for me to proceed.""
}
```",,2026-06-02T14:12:08.268033+00:00
RUN01130,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"Requiring two separate in-person visits, each with a long wait time, is a significant burden for a low-income mother with a young child. Arranging childcare and affording the lost work hours for two trips makes this process extremely difficult. The logistical and financial costs are too high to justify given the inconvenience.","```json
{
  ""willingness"": 25,
  ""rationale"": ""Requiring two separate in-person visits, each with a long wait time, is a significant burden for a low-income mother with a young child. Arranging childcare and affording the lost work hours for two trips makes this process extremely difficult. The logistical and financial costs are too high to justify given the inconvenience.""
}
```",,2026-06-02T14:12:28.172627+00:00
RUN01131,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The process is extremely convenient, with a nearby location and flexible hours that work around my part-time job and childcare needs. The appointment is very short, which removes a major barrier to getting it done. The ease of the process makes me very likely to proceed, especially to protect my young child.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The process is extremely convenient, with a nearby location and flexible hours that work around my part-time job and childcare needs. The appointment is very short, which removes a major barrier to getting it done. The ease of the process makes me very likely to proceed, especially to protect my young child.""
}
```",,2026-06-02T14:12:44.223023+00:00
RUN01132,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The process is extremely convenient, which is the most important factor for me. With a nearby location and flexible evening and weekend hours, I can get it done without missing work or struggling with childcare. The quick and easy process makes the decision simple.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient, which is the most important factor for me. With a nearby location and flexible evening and weekend hours, I can get it done without missing work or struggling with childcare. The quick and easy process makes the decision simple.""
}
```",,2026-06-02T14:13:00.593911+00:00
RUN01133,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The process is incredibly convenient, with a nearby location and flexible evening/weekend hours that fit around my work and childcare responsibilities. Since the appointment is so quick and requires no special documents, it feels very manageable. The ease of the process overcomes most of my hesitation.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The process is incredibly convenient, with a nearby location and flexible evening/weekend hours that fit around my work and childcare responsibilities. Since the appointment is so quick and requires no special documents, it feels very manageable. The ease of the process overcomes most of my hesitation.""
}
```",,2026-06-02T14:13:16.586364+00:00
RUN01134,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The process is extremely convenient with a nearby location and flexible hours, which makes it very easy to schedule around my part-time job and childcare. The short time commitment removes a major barrier for me. Given how simple they've made it, I'm very likely to get it done despite some minor hesitation.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The process is extremely convenient with a nearby location and flexible hours, which makes it very easy to schedule around my part-time job and childcare. The short time commitment removes a major barrier for me. Given how simple they've made it, I'm very likely to get it done despite some minor hesitation.""
}
```",,2026-06-02T14:13:30.300982+00:00
RUN01135,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The process is extremely convenient, with a nearby location and flexible hours that work around my part-time job and childcare needs. The appointment is very short, which removes a major barrier to getting it done. The ease of the process makes me very likely to proceed, especially to protect my young child.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The process is extremely convenient, with a nearby location and flexible hours that work around my part-time job and childcare needs. The appointment is very short, which removes a major barrier to getting it done. The ease of the process makes me very likely to proceed, especially to protect my young child.""
}
```",,2026-06-02T14:13:45.601314+00:00
RUN01136,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement for two separate in-person trips with long wait times is a significant hardship. As a low-income mother, arranging childcare and taking unpaid time off work for both registration and the appointment is very difficult. The process feels too burdensome to complete.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement for two separate in-person trips with long wait times is a significant hardship. As a low-income mother, arranging childcare and taking unpaid time off work for both registration and the appointment is very difficult. The process feels too burdensome to complete.""
}
```",,2026-06-02T14:14:00.496276+00:00
RUN01137,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement to register in person with a 1-2 hour wait is a major barrier. As a part-time worker with a young child, I cannot afford the lost income or find childcare for such a long process, especially since it requires two separate trips.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement to register in person with a 1-2 hour wait is a major barrier. As a part-time worker with a young child, I cannot afford the lost income or find childcare for such a long process, especially since it requires two separate trips.""
}
```",,2026-06-02T14:14:15.485010+00:00
RUN01138,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement to register in person with a 1-2 hour wait is a major barrier. I would have to arrange childcare for my young child and take significant time off from my part-time job for two separate trips, one to register and one for the shot. The logistical and financial burden of this process makes it very difficult for me to proceed.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement to register in person with a 1-2 hour wait is a major barrier. I would have to arrange childcare for my young child and take significant time off from my part-time job for two separate trips, one to register and one for the shot. The logistical and financial burden of this process makes it very difficult for me to proceed.""
}
```",,2026-06-02T14:14:29.620869+00:00
RUN01139,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"Requiring two separate in-person trips with a long wait time is a major barrier. I can't easily take that much time away from my part-time job, and arranging childcare for my young child for that long would be very difficult and costly. The process feels too complicated and time-consuming for my situation.","```json
{
  ""willingness"": 25,
  ""rationale"": ""Requiring two separate in-person trips with a long wait time is a major barrier. I can't easily take that much time away from my part-time job, and arranging childcare for my young child for that long would be very difficult and costly. The process feels too complicated and time-consuming for my situation.""
}
```",,2026-06-02T14:14:46.333517+00:00
RUN01140,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement for two separate in-person trips with long wait times is a significant hardship. As a low-income mother, arranging childcare and taking unpaid time off work for both registration and the appointment is very difficult. The process feels too burdensome to complete.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement for two separate in-person trips with long wait times is a significant hardship. As a low-income mother, arranging childcare and taking unpaid time off work for both registration and the appointment is very difficult. The process feels too burdensome to complete.""
}
```",,2026-06-02T14:15:03.758282+00:00
RUN01141,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The process is extremely convenient with a nearby location and flexible hours that fit my self-employed schedule and childcare responsibilities. The short time commitment and simple ID requirement remove major barriers, making me very likely to proceed to protect myself and my child.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient with a nearby location and flexible hours that fit my self-employed schedule and childcare responsibilities. The short time commitment and simple ID requirement remove major barriers, making me very likely to proceed to protect myself and my child.""
}
```",,2026-06-02T14:15:16.970024+00:00
RUN01142,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The process is extremely convenient with a nearby location and flexible hours that fit my self-employed schedule and childcare responsibilities. The short time commitment and simple ID requirement remove major barriers, making me very likely to proceed to protect myself and my child.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient with a nearby location and flexible hours that fit my self-employed schedule and childcare responsibilities. The short time commitment and simple ID requirement remove major barriers, making me very likely to proceed to protect myself and my child.""
}
```",,2026-06-02T14:15:30.333677+00:00
RUN01143,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,80,"The process is extremely convenient, which is the most important factor for me. A quick, 15-minute appointment at a nearby pharmacy with evening and weekend hours makes it very easy to manage with my child and my work schedule. Since it's so simple and doesn't require much time or planning, I am very likely to do it.","```json
{
  ""willingness"": 80,
  ""rationale"": ""The process is extremely convenient, which is the most important factor for me. A quick, 15-minute appointment at a nearby pharmacy with evening and weekend hours makes it very easy to manage with my child and my work schedule. Since it's so simple and doesn't require much time or planning, I am very likely to do it.""
}
```",,2026-06-02T14:15:47.562620+00:00
RUN01144,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The process seems very easy and quick, which is a huge plus since I have to juggle my work and my child. The flexible hours at a nearby pharmacy mean I can fit it in without much hassle. While I'm not completely without reservations, the convenience makes me very likely to go ahead with it.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The process seems very easy and quick, which is a huge plus since I have to juggle my work and my child. The flexible hours at a nearby pharmacy mean I can fit it in without much hassle. While I'm not completely without reservations, the convenience makes me very likely to go ahead with it.""
}
```",,2026-06-02T14:16:02.044449+00:00
RUN01145,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The convenience is the biggest factor for me. A quick, 15-minute appointment at a nearby pharmacy with evening and weekend hours fits my work schedule and makes childcare simple. This ease of access makes me much more likely to go through with it, despite not having a regular doctor to consult.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The convenience is the biggest factor for me. A quick, 15-minute appointment at a nearby pharmacy with evening and weekend hours fits my work schedule and makes childcare simple. This ease of access makes me much more likely to go through with it, despite not having a regular doctor to consult.""
}
```",,2026-06-02T14:16:18.052591+00:00
RUN01146,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,30,"The requirement to register in person with a 1-2 hour wait is a significant barrier, as I would have to find childcare for my young child and lose income from my work. Gathering specific documents like income verification and filling out lots of paperwork is an additional hassle. The entire process is too time-consuming and costly for me to justify.","```json
{
  ""willingness"": 30,
  ""rationale"": ""The requirement to register in person with a 1-2 hour wait is a significant barrier, as I would have to find childcare for my young child and lose income from my work. Gathering specific documents like income verification and filling out lots of paperwork is an additional hassle. The entire process is too time-consuming and costly for me to justify.""
}
```",,2026-06-02T14:16:35.978527+00:00
RUN01147,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement to register in person with a long wait is a significant barrier, as I would need to arrange childcare for my young child. Making two separate trips and gathering income verification documents requires a lot of time and effort that I would lose from my work. The process feels too complicated and time-consuming for me to pursue.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement to register in person with a long wait is a significant barrier, as I would need to arrange childcare for my young child. Making two separate trips and gathering income verification documents requires a lot of time and effort that I would lose from my work. The process feels too complicated and time-consuming for me to pursue.""
}
```",,2026-06-02T14:16:54.370219+00:00
RUN01148,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The required in-person registration with a long wait time means losing several hours of income, which I cannot afford. Finding and paying for childcare for my young child for that long presents another significant financial and logistical hurdle. The process is simply too burdensome given my circumstances.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The required in-person registration with a long wait time means losing several hours of income, which I cannot afford. Finding and paying for childcare for my young child for that long presents another significant financial and logistical hurdle. The process is simply too burdensome given my circumstances.""
}
```",,2026-06-02T14:17:10.603447+00:00
RUN01149,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement to register in person with a long wait is a significant barrier, as I would need to arrange childcare for my young child. Making two separate trips and gathering income verification documents requires a lot of time and effort that I would lose from my work. The process feels too complicated and time-consuming for me to pursue.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement to register in person with a long wait is a significant barrier, as I would need to arrange childcare for my young child. Making two separate trips and gathering income verification documents requires a lot of time and effort that I would lose from my work. The process feels too complicated and time-consuming for me to pursue.""
}
```",,2026-06-02T14:17:27.099569+00:00
RUN01150,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The requirement to register in person with a 1-2 hour wait is a major barrier, as I would need to find childcare for my young child. Since I am self-employed with a low income, taking this much unpaid time off for two separate trips for registration and the actual appointment is not feasible. The multiple bureaucratic hurdles make the process feel overwhelming.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The requirement to register in person with a 1-2 hour wait is a major barrier, as I would need to find childcare for my young child. Since I am self-employed with a low income, taking this much unpaid time off for two separate trips for registration and the actual appointment is not feasible. The multiple bureaucratic hurdles make the process feel overwhelming.""
}
```",,2026-06-02T14:17:44.382302+00:00
RUN01151,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,The process is extremely convenient and removes major barriers. A nearby location with flexible hours and a very short time commitment makes it easy to fit around my self-employed schedule and childcare needs. The simplicity of the process overcomes my moderate hesitation.,"```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient and removes major barriers. A nearby location with flexible hours and a very short time commitment makes it easy to fit around my self-employed schedule and childcare needs. The simplicity of the process overcomes my moderate hesitation.""
}
```",,2026-06-02T14:17:59.752851+00:00
RUN01152,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The appointment is extremely convenient, being nearby with flexible hours and a very short time commitment. This makes it easy to fit into my schedule as a self-employed mother without worrying about childcare or losing income. The simplicity of the process overcomes my moderate hesitation.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The appointment is extremely convenient, being nearby with flexible hours and a very short time commitment. This makes it easy to fit into my schedule as a self-employed mother without worrying about childcare or losing income. The simplicity of the process overcomes my moderate hesitation.""
}
```",,2026-06-02T14:18:13.903899+00:00
RUN01153,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The convenience of a nearby location with flexible hours and a very short appointment time is extremely appealing, as it minimizes disruption to my work and childcare responsibilities. The process seems simple and removes the major logistical hurdles I would normally face. My main hesitation would be the potential for side effects to interfere with my ability to work and care for my child.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The convenience of a nearby location with flexible hours and a very short appointment time is extremely appealing, as it minimizes disruption to my work and childcare responsibilities. The process seems simple and removes the major logistical hurdles I would normally face. My main hesitation would be the potential for side effects to interfere with my ability to work and care for my child.""
}
```",,2026-06-02T14:18:29.386756+00:00
RUN01154,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,The process is extremely convenient and removes major barriers. A nearby location with flexible hours and a very short time commitment makes it easy to fit around my self-employed schedule and childcare needs. The simplicity of the process overcomes my moderate hesitation.,"```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is extremely convenient and removes major barriers. A nearby location with flexible hours and a very short time commitment makes it easy to fit around my self-employed schedule and childcare needs. The simplicity of the process overcomes my moderate hesitation.""
}
```",,2026-06-02T14:18:45.145211+00:00
RUN01155,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The convenience of a nearby location with flexible hours and a very short appointment time is extremely appealing, as it minimizes disruption to my work and childcare responsibilities. The process seems simple and removes the major logistical hurdles I would normally face. My main hesitation would be the potential for side effects to interfere with my ability to work and care for my child.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The convenience of a nearby location with flexible hours and a very short appointment time is extremely appealing, as it minimizes disruption to my work and childcare responsibilities. The process seems simple and removes the major logistical hurdles I would normally face. My main hesitation would be the potential for side effects to interfere with my ability to work and care for my child.""
}
```",,2026-06-02T14:19:00.328022+00:00
RUN01156,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The requirement to make two separate, multi-hour trips to a public health center is a major barrier. Finding and paying for childcare for my 3-year-old for that much time is very difficult on my income. The process is too time-consuming and complicated for me to manage right now.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The requirement to make two separate, multi-hour trips to a public health center is a major barrier. Finding and paying for childcare for my 3-year-old for that much time is very difficult on my income. The process is too time-consuming and complicated for me to manage right now.""
}
```",,2026-06-02T14:19:14.053846+00:00
RUN01157,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The requirement to make two separate, multi-hour trips to a public health center is a major barrier. Finding and paying for childcare for my 3-year-old for that much time is very difficult on my income. The process is too time-consuming and complicated for me to manage right now.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The requirement to make two separate, multi-hour trips to a public health center is a major barrier. Finding and paying for childcare for my 3-year-old for that much time is very difficult on my income. The process is too time-consuming and complicated for me to manage right now.""
}
```",,2026-06-02T14:19:27.663912+00:00
RUN01158,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,20,"The requirement to make two separate, multi-hour trips to a public health center is a major barrier. Finding and paying for childcare for my 3-year-old for that much time is very difficult on my income. The process is too time-consuming and complicated for me to manage right now.","```json
{
  ""willingness"": 20,
  ""rationale"": ""The requirement to make two separate, multi-hour trips to a public health center is a major barrier. Finding and paying for childcare for my 3-year-old for that much time is very difficult on my income. The process is too time-consuming and complicated for me to manage right now.""
}
```",,2026-06-02T14:19:42.049043+00:00
RUN01159,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,30,"The requirement to make two separate in-person trips, each with a long wait, is a significant barrier as I would need to manage my 3-year-old child. As a self-employed person with a very low income, the lost work time and potential need to pay for childcare make this process extremely difficult. The hassle of gathering documents and filling out forms on-site adds to the burden.","```json
{
  ""willingness"": 30,
  ""rationale"": ""The requirement to make two separate in-person trips, each with a long wait, is a significant barrier as I would need to manage my 3-year-old child. As a self-employed person with a very low income, the lost work time and potential need to pay for childcare make this process extremely difficult. The hassle of gathering documents and filling out forms on-site adds to the burden.""
}
```",,2026-06-02T14:19:57.364017+00:00
RUN01160,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,30,"The requirement to make two separate in-person trips, each with a long wait, is a significant barrier as I would need to manage my 3-year-old child. As a self-employed person with a very low income, the lost work time and potential need to pay for childcare make this process extremely difficult. The hassle of gathering documents and filling out forms on-site adds to the burden.","```json
{
  ""willingness"": 30,
  ""rationale"": ""The requirement to make two separate in-person trips, each with a long wait, is a significant barrier as I would need to manage my 3-year-old child. As a self-employed person with a very low income, the lost work time and potential need to pay for childcare make this process extremely difficult. The hassle of gathering documents and filling out forms on-site adds to the burden.""
}
```",,2026-06-02T14:20:12.708883+00:00
RUN01161,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The appointment is extremely convenient and removes major barriers. The nearby location with evening and weekend hours works perfectly with my flexible schedule and childcare needs. Since the process is so quick and simple, I am very likely to get it done to protect myself and my child.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The appointment is extremely convenient and removes major barriers. The nearby location with evening and weekend hours works perfectly with my flexible schedule and childcare needs. Since the process is so quick and simple, I am very likely to get it done to protect myself and my child.""
}
```",,2026-06-02T14:20:28.353399+00:00
RUN01162,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,The process is incredibly convenient and easy to fit into my flexible schedule as a self-employed parent. The nearby location with evening hours and a very short time commitment removes any logistical barriers. This ease of access makes me very willing to get the vaccine to protect my child.,"```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is incredibly convenient and easy to fit into my flexible schedule as a self-employed parent. The nearby location with evening hours and a very short time commitment removes any logistical barriers. This ease of access makes me very willing to get the vaccine to protect my child.""
}
```",,2026-06-02T14:20:44.710200+00:00
RUN01163,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The appointment is nearby and available during evenings or weekends, so I can go without losing income or needing special childcare. The process is very quick and simple, which makes it easy to fit into my schedule. The convenience makes me very likely to go, despite some general hesitation.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The appointment is nearby and available during evenings or weekends, so I can go without losing income or needing special childcare. The process is very quick and simple, which makes it easy to fit into my schedule. The convenience makes me very likely to go, despite some general hesitation.""
}
```",,2026-06-02T14:21:01.256783+00:00
RUN01164,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The appointment is nearby and available during evenings or weekends, so I can go without losing income or needing special childcare. The process is very quick and simple, which makes it easy to fit into my schedule. The convenience makes me very likely to go, despite some general hesitation.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The appointment is nearby and available during evenings or weekends, so I can go without losing income or needing special childcare. The process is very quick and simple, which makes it easy to fit into my schedule. The convenience makes me very likely to go, despite some general hesitation.""
}
```",,2026-06-02T14:21:17.202495+00:00
RUN01165,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,The process is incredibly convenient and easy to fit into my flexible schedule as a self-employed parent. The nearby location with evening hours and a very short time commitment removes any logistical barriers. This ease of access makes me very willing to get the vaccine to protect my child.,"```json
{
  ""willingness"": 90,
  ""rationale"": ""The process is incredibly convenient and easy to fit into my flexible schedule as a self-employed parent. The nearby location with evening hours and a very short time commitment removes any logistical barriers. This ease of access makes me very willing to get the vaccine to protect my child.""
}
```",,2026-06-02T14:21:33.571899+00:00
RUN01166,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement for two separate, in-person visits with long wait times is a major barrier. As a self-employed person with a young child, arranging childcare and taking that much time away from work is a significant financial and logistical hardship. The process is too burdensome and time-consuming for me to follow through.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement for two separate, in-person visits with long wait times is a major barrier. As a self-employed person with a young child, arranging childcare and taking that much time away from work is a significant financial and logistical hardship. The process is too burdensome and time-consuming for me to follow through.""
}
```",,2026-06-02T14:21:51.021117+00:00
RUN01167,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"As a self-employed person with a very low income, taking several hours of unpaid time off for two separate trips is a significant financial hardship. Arranging childcare for my young child for a long wait time is also a major barrier. The process is too time-consuming and costly for me to realistically complete.","```json
{
  ""willingness"": 25,
  ""rationale"": ""As a self-employed person with a very low income, taking several hours of unpaid time off for two separate trips is a significant financial hardship. Arranging childcare for my young child for a long wait time is also a major barrier. The process is too time-consuming and costly for me to realistically complete.""
}
```",,2026-06-02T14:22:08.471122+00:00
RUN01168,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,30,"As a self-employed person, taking several hours off for two separate trips—one to register and one for the shot—means losing income I can't afford. Arranging childcare for my toddler during a long wait time is also a significant challenge. The process is too burdensome compared to my usual, easy access to a doctor.","```json
{
  ""willingness"": 30,
  ""rationale"": ""As a self-employed person, taking several hours off for two separate trips—one to register and one for the shot—means losing income I can't afford. Arranging childcare for my toddler during a long wait time is also a significant challenge. The process is too burdensome compared to my usual, easy access to a doctor.""
}
```",,2026-06-02T14:22:24.713692+00:00
RUN01169,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement for two separate, in-person visits with long wait times is a major barrier. As a self-employed person with a young child, arranging childcare and taking that much time away from work is a significant financial and logistical hardship. The process is too burdensome and time-consuming for me to follow through.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement for two separate, in-person visits with long wait times is a major barrier. As a self-employed person with a young child, arranging childcare and taking that much time away from work is a significant financial and logistical hardship. The process is too burdensome and time-consuming for me to follow through.""
}
```",,2026-06-02T14:22:42.542692+00:00
RUN01170,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,25,"The requirement for two separate, in-person visits with long wait times is a major barrier. As a self-employed person with a young child, arranging childcare and taking that much time away from work is a significant financial and logistical hardship. The process is too burdensome and time-consuming for me to follow through.","```json
{
  ""willingness"": 25,
  ""rationale"": ""The requirement for two separate, in-person visits with long wait times is a major barrier. As a self-employed person with a young child, arranging childcare and taking that much time away from work is a significant financial and logistical hardship. The process is too burdensome and time-consuming for me to follow through.""
}
```",,2026-06-02T14:22:59.311767+00:00
RUN01171,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,95,"The availability of evening and weekend appointments is the most important factor, as it means I won't have to miss work and lose pay. The process is quick and nearby, which makes it much easier to manage with a young child. This convenience overcomes most of my hesitation.","```json
{
  ""willingness"": 95,
  ""rationale"": ""The availability of evening and weekend appointments is the most important factor, as it means I won't have to miss work and lose pay. The process is quick and nearby, which makes it much easier to manage with a young child. This convenience overcomes most of my hesitation.""
}
```",,2026-06-02T14:23:13.595114+00:00
RUN01172,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,90,"The availability of evening and weekend appointments is the most important factor, as I cannot easily take time off work. Since the process is quick and the location is nearby, it's convenient to fit into my schedule without needing to arrange special childcare. The ease of the process overcomes most of my hesitation.","```json
{
  ""willingness"": 90,
  ""rationale"": ""The availability of evening and weekend appointments is the most important factor, as I cannot easily take time off work. Since the process is quick and the location is nearby, it's convenient to fit into my schedule without needing to arrange special childcare. The ease of the process overcomes most of my hesitation.""
}
```",,2026-06-02T14:23:26.822011+00:00
RUN01173,Gemini 2.5 Pro,Google,gemini-2.5-pro,True,True,True,85,"The availability of evening and weekend appointments is the most important factor, as it means I won't have to miss work. Since the pharmacy is nearby and the process is quick, I can manage it without needing to arrange for extended childcare. The convenience of this process overcomes most of my hesitation.","```json
{
  ""willingness"": 85,
  ""rationale"": ""The availability of evening and weekend appointments is the most important factor, as it means I won't have to miss work. Since the pharmacy is nearby and the process is quick, I can manage it without needing to arrange for extended childcare. The convenience of this process overcomes most of my hesitation.""
}
```",,2026-06-02T14:23:41.914814+00:00
